Image Name,PSNR,SSIM
PCSlice5777.dat,19.160798754084574,0.8672373078237353
PCSlice5778.dat,20.149139292788973,0.9117539770534528
PCSlice5779.dat,20.429767691104168,0.9241450353982381
PCSlice5780.dat,20.667733920676753,0.938417591545284
PCSlice5781.dat,19.86993521431164,0.8961657047733923
PCSlice5782.dat,20.46281252996196,0.9292134802902504
PCSlice5783.dat,18.837563397082736,0.8690151705989742
PCSlice5784.dat,20.657706713949718,0.9217882925390309
PCSlice5785.dat,19.058246525552217,0.8631333414793347
PCSlice5786.dat,19.856820490916082,0.8940636123816357
PCSlice5787.dat,19.76699893448792,0.8891705422195382
PCSlice5788.dat,18.853921634656302,0.8572056079463612
PCSlice5789.dat,19.017585129710678,0.8566529895344593
PCSlice5790.dat,19.45712337063433,0.8925213180625668
PCSlice5791.dat,20.771621189296088,0.9270426743747813
PCSlice5792.dat,20.178145696561675,0.9011055522343349
PCSlice5793.dat,20.524006284250383,0.920208453199679
PCSlice5794.dat,19.92050749887095,0.8939158778346465
PCSlice5795.dat,21.24329498653624,0.9548866357749853
PCSlice5796.dat,17.95165689447423,0.8408777060136631
PCSlice5797.dat,17.45085872423623,0.8370773971813359
PCSlice5798.dat,17.46144402002446,0.8206717926317115
PCSlice5799.dat,19.77116464419004,0.9010878416768917
PCSlice5800.dat,19.115884875042113,0.8636350174233428
PCSlice5801.dat,19.947660677151994,0.8983897467782432
PCSlice5802.dat,20.109865154002918,0.9116868459372307
PCSlice5803.dat,21.41080653123614,0.9344116590459538
PCSlice5804.dat,18.891078983593395,0.8654141141040091
PCSlice5805.dat,19.941624535141504,0.9027070261839996
PCSlice5806.dat,21.062482033624175,0.9313907292629133
PCSlice5807.dat,20.54948886948535,0.9169013556231635
PCSlice5808.dat,19.92698868854375,0.8937029547610369
PCSlice5809.dat,19.154423031914412,0.8614186671392251
PCSlice5810.dat,21.00601597358429,0.9486670732695373
PCSlice5811.dat,19.932297125517625,0.9061420050673834
PCSlice5812.dat,22.399810998316383,0.9428441152313988
PCSlice5813.dat,19.53566768404141,0.8808854974986565
PCSlice5814.dat,18.66438847952475,0.8564837108249101
PCSlice5815.dat,19.7058310814136,0.9028802269874056
PCSlice5816.dat,20.960449154084305,0.9348179788765482
PCSlice5817.dat,20.172283430834206,0.913611281937415
PCSlice5818.dat,19.34133231389227,0.864124014958234
PCSlice5819.dat,19.375767373232705,0.8995612138566447
PCSlice5820.dat,21.879333310925304,0.934291493260079
PCSlice5821.dat,19.610386452379153,0.8788919502602716
PCSlice5822.dat,20.560666481451445,0.9357092528265798
PCSlice5823.dat,20.234987927520386,0.9209340099249932
PCSlice5824.dat,18.13480501665768,0.857359117964657
PCSlice5825.dat,20.486014855759585,0.9191104256066535
PCSlice5826.dat,20.113980960835995,0.9149513413705936
PCSlice5827.dat,21.949338739779098,0.9347581763937453
PCSlice5828.dat,19.622230224148524,0.882933578142901
PCSlice5829.dat,20.0064564884634,0.913415173057858
PCSlice5830.dat,19.51377727650557,0.8718709253061276
PCSlice5831.dat,20.604156510512173,0.9205392038075267
PCSlice5832.dat,18.769370896330955,0.8540618765549203
PCSlice5833.dat,20.17957322540998,0.9125342113202372
PCSlice5834.dat,19.586030186724123,0.8892476781105778
PCSlice5835.dat,18.600529985858213,0.8654242122621331
PCSlice5836.dat,20.042628087542347,0.8999416261658726
PCSlice5837.dat,19.721162082329084,0.883720353847975
PCSlice5838.dat,23.13377329227511,0.9492220667349537
PCSlice5839.dat,20.1396041012169,0.9199788150121053
PCSlice5840.dat,21.098764697531745,0.9440272141432866
PCSlice5841.dat,19.994443595248512,0.9128126276338071
PCSlice5842.dat,20.480041012226906,0.9196452602892005
PCSlice5843.dat,20.03960890224902,0.8966023186257154
PCSlice5844.dat,19.085759343162284,0.8733550656606914
PCSlice5845.dat,19.10424304670893,0.8615335161182213
PCSlice5846.dat,18.501986514361416,0.8448910286603072
